Linha de Fornecimento,Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar,Número de inscrição,Data de abertura,Endereço eletrônico,Telefone,Nome empresarial,Nome de fantasia,Natureza jurídica API,CNAE API,Logradouro API,Número API,Complemento API,CEP API,Bairro/Distrito API,Município API,UF API
ELEVADORES E ESCADAS ROLANTES,887767,27902340000164,,NSA ELEVADORES LTDA,Sim,,53970: Ubá,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,27.902.340/0001-64MATRIZ,06/06/2017,COGOIANA@HOTMAIL.COM,32 99361930,NSA ELEVADORES LTDA,NSA ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R FRANCISCO TEIXEIRA DE ABREU,450,LOJA  C,36502210,PALMEIRAS,UBÁ,MG
ELEVADORES E ESCADAS ROLANTES,935474,37093942000171,,37.093.942 DIMITRIAN SUZAN COSTA,Sim,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4744099: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,,Sim,,,,,,,,,,,,,,,
ELEVADORES E ESCADAS ROLANTES,962377,14363920000189,,FARAH LICITACOES E COMERCIO LTDA,Sim,,47791: Machado,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4753900: COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,,Sim,14.363.920/0001-89MATRIZ,22/09/2011,SALBRI@AXTELECOM.COM.BR,35 32956054,FARAH LICITACOES E COMERCIO LTDA,FARAH LICITACOES,2062 - Sociedade Empresária Limitada,47539 - Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,R ALEGRIA,16,,37750000,VILA HORTENCIA,MACHADO,MG
"Instalação / Manutenção - Elevadores, Escadas",97138,07164814000100,,MAXXIDUTO LEADER SERVICE COMERCIO CONSTRUCOES E SERVICOS LTDA,Não,,57037: Vila Velha,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4221903: MANUTENÇÃO DE REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,,Sim,07.164.814/0001-00MATRIZ,06/12/2004,MAXIMA-CONTABILIDADE01@HOTMAIL.COM,27 33265275 27 98773256,MAXXIDUTO LEADER SERVICE COMERCIO CONSTRUCOES E SERVICOS LTDA,MAXXIDUTO LEADER SERVICE,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R DA MADEIRA,82,,29117290,ALVORADA,VILA VELHA,ES
"Instalação / Manutenção - Elevadores, Escadas",123928,08843952000189,,EPOCAS CONSTRUTORA LTDA,Sim,,56235: Cachoeiro de Itapemirim,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4222701: CONSTRUÇÃO DE REDES DE ABASTECIMENTO DE ÁGUA, COLETA DE ESGOTO E CONSTRUÇÕES CORRELATAS, EXCETO OBRAS DE IRRIGAÇÃO",,Sim,08.843.952/0001-89MATRIZ,22/05/2007,,28 35216921,EPOCAS CONSTRUTORA LTDA,EPOCA'S CONSTRUTORA,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R CORONEL ANTONIO MARINS,26,SALA: 03;,29303030,RECANTO,CACHOEIRO DE ITAPEMIRIM,ES
"Instalação / Manutenção - Elevadores, Escadas",170535,30683262000169,,JDI SERVICOS TECNICOS E INDUSTRIAIS LTDA,Não,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7830200: FORNECIMENTO E GESTÃO DE RECURSOS HUMANOS PARA TERCEIROS,,Sim,30.683.262/0001-69MATRIZ,04/09/1986,jdi@jdiservicos.com.br,27 32254478 27 30264478,JDI SERVICOS TECNICOS E INDUSTRIAIS LTDA,JDI SERVICOS,2062 - Sociedade Empresária Limitada,78302 - Fornecimento e gestão de recursos humanos para terceiros,R ARMANDO MOREIRA DE OLIVEIRA,10,EDIF  JULIO AMERICO       SALA  305/306,29075075,GOIABEIRAS,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",172477,32469645000164,,CETEST ES - MANUTENCAO E UTILIDADES LTDA,Sim,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4322302: INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO",,Sim,32.469.645/0001-64MATRIZ,08/02/1990,CONTAS@CETEST-ES.COM.BR,27 30645104 27 30645103,CETEST ES - MANUTENCAO E UTILIDADES LTDA,CETEST ES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R BEIJA-FLOR,149,QUADRA: 74; LOTE: 08 E 09;,29163307,NOVO HORIZONTE,SERRA,ES
"Instalação / Manutenção - Elevadores, Escadas",177294,36006690000133,,"SPEED SERV - COMERCIO, PRESTACAO DE SERVICOS E LIMPEZA LTDA",Sim,,57037: Vila Velha,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8129000: ATIVIDADES DE LIMPEZA NÃO ESPECIFICADAS ANTERIORMENTE,,Sim,36.006.690/0001-33MATRIZ,23/08/1990,REGISTRO@PRECISAOCONTABIL-ES.COM.BR,27 32194205,"SPEED SERV - COMERCIO, PRESTACAO DE SERVICOS E LIMPEZA LTDA",,2062 - Sociedade Empresária Limitada,81290 - Atividades de limpeza não especificadas anteriormente,AV LUIZ MANOEL VELLOZO,79,PAVMTO1,29102207,PRAIA DE ITAPARICA,VILA VELHA,ES
"Instalação / Manutenção - Elevadores, Escadas",180657,39272265000184,,"CONSERMA - SERVICOS, MANUTENCAO E TRANSPORTES LTDA",Sim,,56251: Cariacica,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"8111700: SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS",,Sim,39.272.265/0001-84MATRIZ,30/10/1992,CONSERMA@TERRA.COM.BR,27 33366897 27 33366897,"CONSERMA - SERVICOS, MANUTENCAO E TRANSPORTES LTDA",,2062 - Sociedade Empresária Limitada,"81117 - Serviços combinados para apoio a edifícios, exceto condomínios prediais",AV FERNANDO ANTONIO,238,SALA  102,29147310,DOM BOSCO,CARIACICA,ES
"Instalação / Manutenção - Elevadores, Escadas",257283,10733123000195,,SAMER CONSTRUTORA E SERVICOS LTDA,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4399103: OBRAS DE ALVENARIA,,Sim,10.733.123/0001-95MATRIZ,24/03/2009,ADMCOMERCIAL.SAMER@GMAIL.COM,27 92760768,SAMER CONSTRUTORA E SERVICOS LTDA,CONSTRUTORA SAMER,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV JERONIMO MONTEIRO,1000,SALA  812,29010004,CENTRO,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",263138,21635206000168,,TELT LOCACOES LTDA,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"7732201: ALUGUEL DE MÁQUINAS E EQUIPAMENTOS PARA CONSTRUÇÃO SEM OPERADOR, EXCETO ANDAIMES",,Sim,21.635.206/0001-68MATRIZ,26/12/1985,GESTCON@GESTCON.CNT.BR,27 31006441,TELT LOCACOES LTDA,,2062 - Sociedade Empresária Limitada,77322 - Aluguel de máquinas e equipamentos para construção sem operador,R JOSE FARIAS,134,EDIF  MEDCENTER           SALA  402,29045300,SANTA LUIZA,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",390604,19344178000188,,VETA SERVICOS TECNICOS LTDA,Não,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4321500: INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",398698,20063827000151,,K.S.SERVICOS DE MALOTES E DOCUMENTOS LTDA,Sim,,56251: Cariacica,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,5320201: SERVIÇOS DE MALOTE NÃO REALIZADOS PELO CORREIO NACIONAL,,Sim,20.063.827/0001-51MATRIZ,01/04/2014,VERACRUZLOC.SERVICOS@GMAIL.COM,27 97253368 27 30931172,K.S.SERVICOS DE MALOTES E DOCUMENTOS LTDA,K. S. SERVICOS,2062 - Sociedade Empresária Limitada,53202 - Atividades de malote e de entrega,R SATURNO,108,QUADRA6,29156724,PLANETA,CARIACICA,ES
"Instalação / Manutenção - Elevadores, Escadas",415936,10749921000105,,ALTA ELEVADORES LTDA,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,10.749.921/0001-05MATRIZ,26/03/2009,ALTA@ALTAELEVADORES.COM.BR,27 30267063 27 30267089,ALTA ELEVADORES LTDA,ALTA ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R PADRE GUILHERME PORTER,108,PAVMTO1,29041250,NAZARETH,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",433714,11206617000184,,SCHNEIDER ELEVADORES LTDA,Sim,,57037: Vila Velha,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,11.206.617/0001-84MATRIZ,08/10/2009,FF.CADASTRO@TERRA.COM.BR,27 32391856,SCHNEIDER ELEVADORES LTDA,ELEVADORES SCHNEIDER,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV CHAMPAGNAT,689,SLJ   06,29100011,CENTRO DE VILA VELHA,VILA VELHA,ES
"Instalação / Manutenção - Elevadores, Escadas",462464,06026071000140,,SUDESTE - SERVICOS DE MANUTENCAO E MONTAGEM LTDA,Sim,,56316: Conceição da Barra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3321000: INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS,,Sim,06.026.071/0001-40MATRIZ,05/11/2003,N_MENDES95@HOTMAIL.COM,27 37642146 27 37641183,SUDESTE - SERVICOS DE MANUTENCAO E MONTAGEM LTDA,SUDESTE,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV SINVAL MARQUES DE BRITO,31,,29967000,SAO JORGE / BRACO DO RIO,CONCEIÇÃO DA BARRA,ES
"Instalação / Manutenção - Elevadores, Escadas",468704,11958336000188,,EVALTEC SERVICOS DE MANUTENCAO PREDIAL LTDA,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4321500: INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",469290,25122500000127,,CLIMAAR SERVICOS TECNICOS LTDA,Sim,,56979: São Mateus,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4322302: INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO",,Sim,25.122.500/0001-27MATRIZ,03/07/2016,ADM@CLIMAARENG.COM,27 98894897,CLIMAAR COMERCIO E SERVICOS TECNICOS LTDA,CLIMAAR AR-CONDICIONADO,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV JOAO XXIII,1144,,29931225,BOA VISTA,SÃO MATEUS,ES
"Instalação / Manutenção - Elevadores, Escadas",502166,26619522000160,,DIRECIONAL ELEVADORES LTDA,Sim,,56235: Cachoeiro de Itapemirim,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,26.619.522/0001-60MATRIZ,28/11/2016,DIRECIONALELEVADORES@GMAIL.COM,28 99819771,DIRECIONAL ELEVADORES LTDA,DIRECIONAL ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R MARIA DIAS DA SILVA,78,,29302100,ZUMBI,CACHOEIRO DE ITAPEMIRIM,ES
"Instalação / Manutenção - Elevadores, Escadas",507206,22881035000110,,SPERIDON COMERCIO INDUSTRIA E SERVICOS LTDA,Não,,57037: Vila Velha,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"3299003: FABRICAÇÃO DE LETRAS, LETREIROS E PLACAS DE QUALQUER MATERIAL, EXCETO LUMINOSOS",,Sim,22.881.035/0001-10MATRIZ,20/07/2015,LINEARCONTABILIDADE@GMAIL.COM,27 33402988,SPERIDON COMERCIO INDUSTRIA E SERVICOS LTDA,SPERIDON SERVICOS,2062 - Sociedade Empresária Limitada,32990 - Fabricação de produtos diversos não especificados anteriormente,R PAULO NATALI,118,ANDAR: 2;,29115107,PAUL,VILA VELHA,ES
"Instalação / Manutenção - Elevadores, Escadas",534983,24822615000161,,SOLLARES ENGENHARIA LTDA,Não,,56472: Guarapari,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",542289,29180997000190,,M F CHIABAI COMERCIO E SERVICOS,Sim,,56251: Cariacica,ES,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"4322302: INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO",,Sim,29.180.997/0001-90MATRIZ,30/11/2017,CHIABAICOMERCIOESERVICO@GMAIL.COM,27 99090521,M F CHIABAI COMERCIO E SERVICOS,CHIABAI COMERCIO E SERVICOS,2135 - Empresário (Individual),00000 - Sem informação,RDV BR 262,3200,ANEXO GALPAO,29151026,ALTO LAGE,CARIACICA,ES
"Instalação / Manutenção - Elevadores, Escadas",543761,27171739000112,,R7 CONSTRUTORA LTDA,Sim,,57037: Vila Velha,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4742300: COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",564010,27685772000160,,MS METAL MECANICA LTDA,Sim,,57037: Vila Velha,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"2539001: SERVIÇOS DE USINAGEM, TORNEARIA E SOLDA",,Sim,27.685.772/0001-60MATRIZ,08/05/2017,MSMETAL.MEC@HOTMAIL.COM,27 30633991,MS METAL MECANICA LTDA,MS METAL MECANICA,2062 - Sociedade Empresária Limitada,"25390 - Serviços de usinagem, solda, tratamento e revestimento em metais",R ITORORO,90,QUADRA048,29117500,ALVORADA,VILA VELHA,ES
"Instalação / Manutenção - Elevadores, Escadas",566678,29985120000177,,MARCONDES PEREIRA MENEGUSSE,Sim,,57053: Vitória,ES,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,3319800: MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS E PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,29.985.120/0001-77MATRIZ,20/03/2018,marcondes.menegusse@gmail.com,27 33861094,MARCONDES PEREIRA MENEGUSSE,MA - MANUTENCAO E METROLOGIA ANALITICA HOSPITALAR,2135 - Empresário (Individual),00000 - Sem informação,AV HUGO VIOLA,1001,SALA 114;BLOCO A,29065475,MATA DA PRAIA,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",579232,25293280000102,,HOLDER SOLUCOES ELEVADORES LTDA,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,25.293.280/0001-02MATRIZ,26/07/2016,IGOR@HOLDERELEVADORES.COM.BR,27 33471512 27 97800764,HOLDER SOLUCOES ELEVADORES LTDA,HOLDER ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R ELZIRA VIVACQUA,526,,29090350,JARDIM CAMBURI,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",623254,02932729000121,,RENOAR REFRIGERACAO E AR CONDICIONADO LTDA,Sim,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4322302: INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO",,Sim,02.932.729/0001-21MATRIZ,15/01/1999,ADM@RENOARCLIMATIZACAO.COM.BR,27 30651599 27 30609743,RENOAR REFRIGERACAO E AR CONDICIONADO LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R DANCADOR,232,QUADRA63                  LOTE  5,29163310,NOVO HORIZONTE,SERRA,ES
"Instalação / Manutenção - Elevadores, Escadas",624900,43076082001051,,ARROW BRASIL S/A,Não,,57010: Viana,ES,48: SOCIEDADE ANÔNIMA FECHADA,2: null,,,4669999: COMÉRCIO ATACADISTA DE OUTRAS MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE; PARTES E PEÇAS,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",636671,08990182000105,,AUTOMACAO MONTAGENS ELETRICAS INDUSTRIAIS LTDA,Sim,,57150: Pedro Canário,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,2330302: FABRICAÇÃO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUÇÃO,,Sim,08.990.182/0001-05MATRIZ,08/08/2007,FINANCAS@AUTOMACAOSA.COM.BR,27 37642601 27 96153206,AUTOMACAO MONTAGENS ELETRICAS INDUSTRIAIS LTDA,AUTOMACAO MONTAGENS ELETRICAS INDUSTRIAIS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R PROJETADA,66,,29970000,CENTRO,PEDRO CANÁRIO,ES
"Instalação / Manutenção - Elevadores, Escadas",686486,14540677000127,,FACILITEX SERVICOS LTDA,Não,,56979: São Mateus,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,14.540.677/0001-27MATRIZ,10/10/2011,FACILITEX7ADM@GMAIL.COM,27 97446187,FACILITEX SERVICOS LTDA,FACILITEX,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R URANO,33,,29942250,VITORIA,SÃO MATEUS,ES
"Instalação / Manutenção - Elevadores, Escadas",697907,34508829000111,,C H ALVES DE SOUZA ELEVADORES E MONTAGEM,Sim,,57037: Vila Velha,ES,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,34.508.829/0001-11MATRIZ,12/08/2019,ATITUDECONSULTORIACONTABIL@HOTMAIL.COM,27 35349360 27 99121370,C H ALVES DE SOUZA ELEVADORES E MONTAGEM,VITTECH ELEVADORES,2135 - Empresário (Individual),00000 - Sem informação,AV GETULIO VARGAS,230,SALA  201 B,29122030,GLORIA,VILA VELHA,ES
"Instalação / Manutenção - Elevadores, Escadas",776013,30419355000180,,VINI CONSTRUCOES E REFORMAS LTDA,Sim,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,30.419.355/0001-80MATRIZ,10/05/2018,KLEBER@TRISTAOENGENHARIA.COM.BR,27 32183270 27 81346480,VINI CONSTRUCOES E REFORMAS LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV ELDES SCHERRER SOUZA,1422,SALA  04,29165770,VALPARAISO,SERRA,ES
"Instalação / Manutenção - Elevadores, Escadas",781041,02950651000178,,ELEALPHA ELEVADORES LTDA,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,02.950.651/0001-78MATRIZ,21/01/1999,,027 03247238,ELEALPHA ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R VITALINO DOS SANTOS VALADARES,215,,29045360,SANTA LUIZA,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",795607,32945508000159,,EWALD & VOLPE SOLUCOES EM ELEVADORES LTDA,Sim,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",835232,28708328000186,,APTA ELEVADORES LTDA,Sim,,56251: Cariacica,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,28.708.328/0001-86MATRIZ,22/09/2017,FINANCEIRO@APTAELEVADORES.COM.BR,27 96249006,APTA ELEVADORES LTDA,APTA SOLUCOES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R LINHARES,324,,29148180,VILA CAPIXABA,CARIACICA,ES
"Instalação / Manutenção - Elevadores, Escadas",848727,46924409000103,,SILVESTRE SERVICOS TECNICOS LTDA,Sim,,56979: São Mateus,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",877907,45767346000158,,VISION MANUTENCAO E INSTALACAO DE ELEVADORES LTDA,Sim,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",928821,49487108000140,,C E DOS SANTOS  LTDA,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",936751,24703927000156,,UP ELEVADORES LTDA ME,Sim,,57053: Vitória,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,24.703.927/0001-56MATRIZ,02/05/2016,CONTATO@UPELEVADORES.COM,27 99112322,UP ELEVADORES LTDA ME,U P ELEVADORES,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV JOAO SANTOS FILHO,489,PAVMTO1,29051147,ILHA DE SANTA MARIA,VITÓRIA,ES
"Instalação / Manutenção - Elevadores, Escadas",949742,34262928000166,,SERCEL CONSTRUCOES LTDA,Sim,,56235: Cachoeiro de Itapemirim,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",237,00028986001180,,ELEVADORES ATLAS SCHINDLER LTDA.,Sim,,47333: Juiz de Fora,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,00.028.986/0011-80FILIAL,08/04/1996,GRACIELA.ANGELO@BR.SCHINDLER.COM,11 20205663 11 20205156,ELEVADORES ATLAS SCHINDLER LTDA.,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R OSCAR VIDAL,277,,36016290,CENTRO,JUIZ DE FORA,MG
"Instalação / Manutenção - Elevadores, Escadas",2269,00232212000102,,ENGEFORMASTER ENGENHARIA LTDA,Não,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7119799: ATIVIDADES TÉCNICAS RELACIONADAS À ENGENHARIA E ARQUITETURA NÃO ESPECIFICADAS ANTERIORMENTE,,Sim,00.232.212/0001-02MATRIZ,06/10/1994,SHIRLEI@COHESA.COM.BR,31 34614275,ENGEFORMASTER ENGENHARIA LTDA,ENGEMASTER,2062 - Sociedade Empresária Limitada,71197 - Atividades técnicas relacionadas à arquitetura e engenharia,R MARIA ALINE LOPES,365,,31540050,PARQUE LEBLON,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",3971,00393826000168,,UPTEC - CONSTRUCAO E TECNOLOGIA LTDA,Sim,,51330: Sabará,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,00.393.826/0001-68MATRIZ,17/01/1995,UPTEC@UPTEC.NET,31 21252700 31 21252749,UPTEC - CONSTRUCAO E TECNOLOGIA LTDA,,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R CRETA,245,,34710140,ANA LUCIA,SABARÁ,MG
"Instalação / Manutenção - Elevadores, Escadas",17758,01570085000106,,METALURGICA SKALADA LTDA,Não,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"2539001: SERVIÇOS DE USINAGEM, TORNEARIA E SOLDA",,Sim,01.570.085/0001-06MATRIZ,29/11/1996,SANTOSCONTABILIDADE@UBER.COM.BR,34 32277779,METALURGICA SKALADA LTDA,,2062 - Sociedade Empresária Limitada,"25390 - Serviços de usinagem, solda, tratamento e revestimento em metais",R ANISIO GOMES MACHADO,36,,38401378,JARDIM BRASILIA,UBERLÂNDIA,MG
"Instalação / Manutenção - Elevadores, Escadas",33248,02755159000141,,SEME - SERVICOS ESPECIALIZADOS EM MANUTENCAO DE ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,8299799: OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE,,Sim,02.755.159/0001-41MATRIZ,21/09/1998,ANORMADINIZ@GMAIL.COM,31 32713073 31 32726095,SEME - SERVICOS ESPECIALIZADOS EM MANUTENCAO DE ELEVADORES LTDA,,2062 - Sociedade Empresária Limitada,82997 - Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,AV AMAZONAS,135,LOJA  206,30180903,CENTRO,BELO HORIZONTE,MG
